_source_file,action,calendar_size,calendar_size_after,calendar_size_sent,duplicates_ignored,event,final_sync,lamport,lamport_after,lamport_before,left_neighbor,message_id,message_lamport,message_vector,new_events_added,node_id,port,received_event_count,received_lamport,received_vector,receiver_node,right_neighbor,scheduled_delay_seconds,sender_node,state_hash,state_hash_after,state_hash_sent,vector,vector_after,vector_before,wall_time_utc
node-1.jsonl,RECEIVE_STATE,,83,,77,,False,,99,94,,N02-M0019,,,6,1,,83,98,"[41, 47, 47, 41, 41, 38, 37, 34, 35, 38]",,,,2,,e561b27adcd27be02d601f66c6ce34599dcf6702f94bb6673b33ba190d7b0c3c,,,"[41, 48, 47, 41, 41, 38, 37, 34, 35, 38]","[41, 47, 42, 35, 33, 33, 33, 34, 35, 38]",2026-09-13T14:16:31.491Z
node-2.jsonl,SEND_STATE,,,83,,,,,,,,N02-M0020,99,"[41, 47, 48, 41, 41, 38, 37, 34, 35, 38]",,2,,,,,3,,,,,,e561b27adcd27be02d601f66c6ce34599dcf6702f94bb6673b33ba190d7b0c3c,,,,2026-09-13T14:16:31.493Z
node-3.jsonl,RECEIVE_STATE,,83,,78,,False,,100,96,,N02-M0020,,,5,3,,83,99,"[41, 47, 48, 41, 41, 38, 37, 34, 35, 38]",,,,2,,e561b27adcd27be02d601f66c6ce34599dcf6702f94bb6673b33ba190d7b0c3c,,,"[41, 47, 48, 43, 41, 38, 37, 34, 35, 38]","[35, 42, 43, 42, 41, 38, 37, 33, 30, 33]",2026-09-13T14:16:31.497Z
node-2.jsonl,SCHEDULER_COMPLETE,83,,,,,,99,,,,,,,,2,,,,,,,,,e561b27adcd27be02d601f66c6ce34599dcf6702f94bb6673b33ba190d7b0c3c,,,"[41, 47, 48, 41, 41, 38, 37, 34, 35, 38]",,,2026-09-13T14:16:31.498Z
node-0.jsonl,LOCAL_SCHEDULE,,80,,,"{""creator_node"": 0, ""end_time"": ""18:20"", ""event_id"": ""N00-E09"", ""event_number"": 9, ""lamport_timestamp"": 96, ""simulation_date"": ""2030-10-01"", ""start_time"": ""18:00"", ""title"": ""Node 0 Event 9"", ""vector_timestamp"": [44, 46, 42, 35, 33, 33, 33, 34, 39, 43]}",,,96,,,,,,,0,,,,,,,90,,,a26fc2ffcffd15d73c0774c9e92c9a0094d1742bf4253385215bf675a61ff532,,,"[44, 46, 42, 35, 33, 33, 33, 34, 39, 43]",,2026-09-13T14:16:45.448Z
node-0.jsonl,SEND_STATE,,,80,,,,,,,,N00-M0017,97,"[45, 46, 42, 35, 33, 33, 33, 34, 39, 43]",,0,,,,,9,,,,,,a26fc2ffcffd15d73c0774c9e92c9a0094d1742bf4253385215bf675a61ff532,,,,2026-09-13T14:16:45.456Z
node-9.jsonl,RECEIVE_STATE,,83,,75,,False,,98,97,,N00-M0017,,,5,9,,80,97,"[45, 46, 42, 35, 33, 33, 33, 34, 39, 43]",,,,0,,6319db88e3adf287ab325d97b55256cd06ea4b1910ecf19939ae2e138857505b,,,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 45]","[40, 41, 36, 30, 29, 34, 38, 40, 44, 44]",2026-09-13T14:16:45.467Z
node-0.jsonl,SEND_STATE,,,80,,,,,,,,N00-M0018,98,"[46, 46, 42, 35, 33, 33, 33, 34, 39, 43]",,0,,,,,1,,,,,,a26fc2ffcffd15d73c0774c9e92c9a0094d1742bf4253385215bf675a61ff532,,,,2026-09-13T14:16:45.470Z
node-1.jsonl,RECEIVE_STATE,,86,,77,,False,,100,99,,N00-M0018,,,3,1,,80,98,"[46, 46, 42, 35, 33, 33, 33, 34, 39, 43]",,,,0,,6514772ae3e0c5dd3ccfbabbd49e9eeb335ba117afa37e4e44b0a784f7c24fab,,,"[46, 49, 47, 41, 41, 38, 37, 34, 39, 43]","[41, 48, 47, 41, 41, 38, 37, 34, 35, 38]",2026-09-13T14:16:45.474Z
node-7.jsonl,LOCAL_SCHEDULE,,82,,,"{""creator_node"": 7, ""end_time"": ""15:40"", ""event_id"": ""N07-E09"", ""event_number"": 9, ""lamport_timestamp"": 97, ""simulation_date"": ""2030-10-01"", ""start_time"": ""15:20"", ""title"": ""Node 7 Event 9"", ""vector_timestamp"": [40, 41, 36, 31, 34, 39, 43, 43, 43, 42]}",,,97,,,,,,,7,,,,,,,71,,,da0b5126640b6028c8727af5343396515046c3126dbdadfb5408493e89598900,,,"[40, 41, 36, 31, 34, 39, 43, 43, 43, 42]",,2026-09-13T14:16:55.034Z
node-7.jsonl,SEND_STATE,,,82,,,,,,,,N07-M0017,98,"[40, 41, 36, 31, 34, 39, 43, 44, 43, 42]",,7,,,,,6,,,,,,da0b5126640b6028c8727af5343396515046c3126dbdadfb5408493e89598900,,,,2026-09-13T14:16:55.037Z
node-6.jsonl,RECEIVE_STATE,,86,,76,,False,,99,98,,N07-M0017,,,6,6,,82,98,"[40, 41, 36, 31, 34, 39, 43, 44, 43, 42]",,,,7,,27ce0694c9ba6a2128fed3fbd03caa2d17788939e3b0f2e9bcd8f94a05985dac,,,"[40, 41, 37, 36, 42, 45, 45, 44, 43, 42]","[34, 32, 37, 36, 42, 45, 44, 39, 38, 37]",2026-09-13T14:16:55.041Z
node-7.jsonl,SEND_STATE,,,82,,,,,,,,N07-M0018,99,"[40, 41, 36, 31, 34, 39, 43, 45, 43, 42]",,7,,,,,8,,,,,,da0b5126640b6028c8727af5343396515046c3126dbdadfb5408493e89598900,,,,2026-09-13T14:16:55.044Z
node-8.jsonl,RECEIVE_STATE,,82,,78,,False,,100,96,,N07-M0018,,,4,8,,82,99,"[40, 41, 36, 31, 34, 39, 43, 45, 43, 42]",,,,7,,da0b5126640b6028c8727af5343396515046c3126dbdadfb5408493e89598900,,,"[40, 41, 36, 31, 34, 39, 43, 45, 45, 42]","[40, 41, 36, 30, 29, 34, 38, 40, 44, 42]",2026-09-13T14:16:55.047Z
node-4.jsonl,LOCAL_SCHEDULE,,85,,,"{""creator_node"": 4, ""end_time"": ""14:40"", ""event_id"": ""N04-E10"", ""event_number"": 10, ""lamport_timestamp"": 99, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:20"", ""title"": ""Node 4 Event 10"", ""vector_timestamp"": [35, 42, 43, 42, 45, 44, 42, 39, 38, 37]}",,,99,,,,,,,4,,,,,,,56,,,70a1a56bdd31cfd0c988494e5c8fc9eb20b1ac6ca0cc1bd481ccd7d865831f65,,,"[35, 42, 43, 42, 45, 44, 42, 39, 38, 37]",,2026-09-13T14:16:57.528Z
node-4.jsonl,SEND_STATE,,,85,,,,,,,,N04-M0019,100,"[35, 42, 43, 42, 46, 44, 42, 39, 38, 37]",,4,,,,,3,,,,,,70a1a56bdd31cfd0c988494e5c8fc9eb20b1ac6ca0cc1bd481ccd7d865831f65,,,,2026-09-13T14:16:57.532Z
node-3.jsonl,RECEIVE_STATE,,88,,80,,False,,101,100,,N04-M0019,,,5,3,,85,100,"[35, 42, 43, 42, 46, 44, 42, 39, 38, 37]",,,,4,,a34c101eb85c6a92439e55e728c98c489536844d33d5897072da023ab080e61f,,,"[41, 47, 48, 44, 46, 44, 42, 39, 38, 38]","[41, 47, 48, 43, 41, 38, 37, 34, 35, 38]",2026-09-13T14:16:57.536Z
node-4.jsonl,SEND_STATE,,,85,,,,,,,,N04-M0020,101,"[35, 42, 43, 42, 47, 44, 42, 39, 38, 37]",,4,,,,,5,,,,,,70a1a56bdd31cfd0c988494e5c8fc9eb20b1ac6ca0cc1bd481ccd7d865831f65,,,,2026-09-13T14:16:57.538Z
node-5.jsonl,RECEIVE_STATE,,85,,80,,False,,102,97,,N04-M0020,,,5,5,,85,101,"[35, 42, 43, 42, 47, 44, 42, 39, 38, 37]",,,,4,,70a1a56bdd31cfd0c988494e5c8fc9eb20b1ac6ca0cc1bd481ccd7d865831f65,,,"[35, 42, 43, 42, 47, 46, 42, 39, 38, 37]","[34, 32, 37, 36, 42, 45, 42, 39, 38, 37]",2026-09-13T14:16:57.542Z
node-4.jsonl,SCHEDULER_COMPLETE,85,,,,,,101,,,,,,,,4,,,,,,,,,70a1a56bdd31cfd0c988494e5c8fc9eb20b1ac6ca0cc1bd481ccd7d865831f65,,,"[35, 42, 43, 42, 47, 44, 42, 39, 38, 37]",,,2026-09-13T14:16:57.544Z
node-6.jsonl,LOCAL_SCHEDULE,,87,,,"{""creator_node"": 6, ""end_time"": ""19:40"", ""event_id"": ""N06-E10"", ""event_number"": 10, ""lamport_timestamp"": 100, ""simulation_date"": ""2030-10-01"", ""start_time"": ""19:20"", ""title"": ""Node 6 Event 10"", ""vector_timestamp"": [40, 41, 37, 36, 42, 45, 46, 44, 43, 42]}",,,100,,,,,,,6,,,,,,,68,,,e4b832f4048d557b3a84a31d9dc5c08a3dc4d228d64677a52fe0e7900e537297,,,"[40, 41, 37, 36, 42, 45, 46, 44, 43, 42]",,2026-09-13T14:16:59.733Z
node-6.jsonl,SEND_STATE,,,87,,,,,,,,N06-M0019,101,"[40, 41, 37, 36, 42, 45, 47, 44, 43, 42]",,6,,,,,5,,,,,,e4b832f4048d557b3a84a31d9dc5c08a3dc4d228d64677a52fe0e7900e537297,,,,2026-09-13T14:16:59.739Z
node-5.jsonl,RECEIVE_STATE,,90,,82,,False,,103,102,,N06-M0019,,,5,5,,87,101,"[40, 41, 37, 36, 42, 45, 47, 44, 43, 42]",,,,6,,341bb803b668fd215cca6340dfca6d0e3a1f303c8fc96d5e8a80c9685eafcef8,,,"[40, 42, 43, 42, 47, 47, 47, 44, 43, 42]","[35, 42, 43, 42, 47, 46, 42, 39, 38, 37]",2026-09-13T14:16:59.743Z
node-6.jsonl,SEND_STATE,,,87,,,,,,,,N06-M0020,102,"[40, 41, 37, 36, 42, 45, 48, 44, 43, 42]",,6,,,,,7,,,,,,e4b832f4048d557b3a84a31d9dc5c08a3dc4d228d64677a52fe0e7900e537297,,,,2026-09-13T14:16:59.746Z
node-7.jsonl,RECEIVE_STATE,,87,,82,,False,,103,99,,N06-M0020,,,5,7,,87,102,"[40, 41, 37, 36, 42, 45, 48, 44, 43, 42]",,,,6,,e4b832f4048d557b3a84a31d9dc5c08a3dc4d228d64677a52fe0e7900e537297,,,"[40, 41, 37, 36, 42, 45, 48, 46, 43, 42]","[40, 41, 36, 31, 34, 39, 43, 45, 43, 42]",2026-09-13T14:16:59.750Z
node-6.jsonl,SCHEDULER_COMPLETE,87,,,,,,102,,,,,,,,6,,,,,,,,,e4b832f4048d557b3a84a31d9dc5c08a3dc4d228d64677a52fe0e7900e537297,,,"[40, 41, 37, 36, 42, 45, 48, 44, 43, 42]",,,2026-09-13T14:16:59.751Z
node-9.jsonl,LOCAL_SCHEDULE,,84,,,"{""creator_node"": 9, ""end_time"": ""19:20"", ""event_id"": ""N09-E10"", ""event_number"": 10, ""lamport_timestamp"": 99, ""simulation_date"": ""2030-10-01"", ""start_time"": ""19:00"", ""title"": ""Node 9 Event 10"", ""vector_timestamp"": [45, 46, 42, 35, 33, 34, 38, 40, 44, 46]}",,,99,,,,,,,9,,,,,,,58,,,40c9be51f11ce5334ad46eff4161314c60ecf6f65691828894149570d2815c9d,,,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 46]",,2026-09-13T14:17:10.062Z
node-9.jsonl,SEND_STATE,,,84,,,,,,,,N09-M0019,100,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 47]",,9,,,,,8,,,,,,40c9be51f11ce5334ad46eff4161314c60ecf6f65691828894149570d2815c9d,,,,2026-09-13T14:17:10.065Z
node-8.jsonl,RECEIVE_STATE,,87,,79,,False,,101,100,,N09-M0019,,,5,8,,84,100,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 47]",,,,9,,857eddb53ac61be873546636c877331235a4263358bbfe8ca7d6cc75df4a2fcd,,,"[45, 46, 42, 35, 34, 39, 43, 45, 46, 47]","[40, 41, 36, 31, 34, 39, 43, 45, 45, 42]",2026-09-13T14:17:10.069Z
node-9.jsonl,SEND_STATE,,,84,,,,,,,,N09-M0020,101,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,9,,,,,0,,,,,,40c9be51f11ce5334ad46eff4161314c60ecf6f65691828894149570d2815c9d,,,,2026-09-13T14:17:10.072Z
node-0.jsonl,RECEIVE_STATE,,84,,80,,False,,102,98,,N09-M0020,,,4,0,,84,101,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,,9,,40c9be51f11ce5334ad46eff4161314c60ecf6f65691828894149570d2815c9d,,,"[47, 46, 42, 35, 33, 34, 38, 40, 44, 48]","[46, 46, 42, 35, 33, 33, 33, 34, 39, 43]",2026-09-13T14:17:10.076Z
node-9.jsonl,SCHEDULER_COMPLETE,84,,,,,,101,,,,,,,,9,,,,,,,,,40c9be51f11ce5334ad46eff4161314c60ecf6f65691828894149570d2815c9d,,,"[45, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,2026-09-13T14:17:10.080Z
node-5.jsonl,LOCAL_SCHEDULE,,91,,,"{""creator_node"": 5, ""end_time"": ""22:00"", ""event_id"": ""N05-E10"", ""event_number"": 10, ""lamport_timestamp"": 104, ""simulation_date"": ""2030-10-01"", ""start_time"": ""21:40"", ""title"": ""Node 5 Event 10"", ""vector_timestamp"": [40, 42, 43, 42, 47, 48, 47, 44, 43, 42]}",,,104,,,,,,,5,,,,,,,77,,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,"[40, 42, 43, 42, 47, 48, 47, 44, 43, 42]",,2026-09-13T14:17:20.281Z
node-5.jsonl,SEND_STATE,,,91,,,,,,,,N05-M0019,105,"[40, 42, 43, 42, 47, 49, 47, 44, 43, 42]",,5,,,,,4,,,,,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,,2026-09-13T14:17:20.284Z
node-4.jsonl,RECEIVE_STATE,,91,,85,,False,,106,101,,N05-M0019,,,6,4,,91,105,"[40, 42, 43, 42, 47, 49, 47, 44, 43, 42]",,,,5,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,"[40, 42, 43, 42, 48, 49, 47, 44, 43, 42]","[35, 42, 43, 42, 47, 44, 42, 39, 38, 37]",2026-09-13T14:17:20.289Z
node-5.jsonl,SEND_STATE,,,91,,,,,,,,N05-M0020,106,"[40, 42, 43, 42, 47, 50, 47, 44, 43, 42]",,5,,,,,6,,,,,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,,2026-09-13T14:17:20.292Z
node-6.jsonl,RECEIVE_STATE,,91,,87,,False,,107,102,,N05-M0020,,,4,6,,91,106,"[40, 42, 43, 42, 47, 50, 47, 44, 43, 42]",,,,5,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,"[40, 42, 43, 42, 47, 50, 49, 44, 43, 42]","[40, 41, 37, 36, 42, 45, 48, 44, 43, 42]",2026-09-13T14:17:20.296Z
node-5.jsonl,SCHEDULER_COMPLETE,91,,,,,,106,,,,,,,,5,,,,,,,,,cd134173beae2ee683927ea7490898cf78ff19c3730aa745ca5b39d71a73e657,,,"[40, 42, 43, 42, 47, 50, 47, 44, 43, 42]",,,2026-09-13T14:17:20.297Z
node-3.jsonl,LOCAL_SCHEDULE,,89,,,"{""creator_node"": 3, ""end_time"": ""13:40"", ""event_id"": ""N03-E09"", ""event_number"": 9, ""lamport_timestamp"": 102, ""simulation_date"": ""2030-10-01"", ""start_time"": ""13:20"", ""title"": ""Node 3 Event 9"", ""vector_timestamp"": [41, 47, 48, 45, 46, 44, 42, 39, 38, 38]}",,,102,,,,,,,3,,,,,,,72,,,6e70d47799dbdd88dd60110efe60b8c41defa7c6c242d6cc8dda36abd66f9b54,,,"[41, 47, 48, 45, 46, 44, 42, 39, 38, 38]",,2026-09-13T14:17:41.680Z
node-3.jsonl,SEND_STATE,,,89,,,,,,,,N03-M0017,103,"[41, 47, 48, 46, 46, 44, 42, 39, 38, 38]",,3,,,,,2,,,,,,6e70d47799dbdd88dd60110efe60b8c41defa7c6c242d6cc8dda36abd66f9b54,,,,2026-09-13T14:17:41.682Z
node-2.jsonl,RECEIVE_STATE,,89,,83,,False,,104,99,,N03-M0017,,,6,2,,89,103,"[41, 47, 48, 46, 46, 44, 42, 39, 38, 38]",,,,3,,6e70d47799dbdd88dd60110efe60b8c41defa7c6c242d6cc8dda36abd66f9b54,,,"[41, 47, 49, 46, 46, 44, 42, 39, 38, 38]","[41, 47, 48, 41, 41, 38, 37, 34, 35, 38]",2026-09-13T14:17:41.686Z
node-3.jsonl,SEND_STATE,,,89,,,,,,,,N03-M0018,104,"[41, 47, 48, 47, 46, 44, 42, 39, 38, 38]",,3,,,,,4,,,,,,6e70d47799dbdd88dd60110efe60b8c41defa7c6c242d6cc8dda36abd66f9b54,,,,2026-09-13T14:17:41.689Z
node-4.jsonl,RECEIVE_STATE,,94,,86,,False,,107,106,,N03-M0018,,,3,4,,89,104,"[41, 47, 48, 47, 46, 44, 42, 39, 38, 38]",,,,3,,c9c5f6083889fd58af6a3c25759dcc44600e6e25a9e5e4d7927caafeade21aa1,,,"[41, 47, 48, 47, 49, 49, 47, 44, 43, 42]","[40, 42, 43, 42, 48, 49, 47, 44, 43, 42]",2026-09-13T14:17:41.693Z
node-8.jsonl,LOCAL_SCHEDULE,,88,,,"{""creator_node"": 8, ""end_time"": ""14:40"", ""event_id"": ""N08-E10"", ""event_number"": 10, ""lamport_timestamp"": 102, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:20"", ""title"": ""Node 8 Event 10"", ""vector_timestamp"": [45, 46, 42, 35, 34, 39, 43, 45, 47, 47]}",,,102,,,,,,,8,,,,,,,78,,,4a136469fea35427db2ae2e7fc5bd5ba021b10c7cfb4085fa66cd2b0dcd5a84c,,,"[45, 46, 42, 35, 34, 39, 43, 45, 47, 47]",,2026-09-13T14:17:47.887Z
node-8.jsonl,SEND_STATE,,,88,,,,,,,,N08-M0019,103,"[45, 46, 42, 35, 34, 39, 43, 45, 48, 47]",,8,,,,,7,,,,,,4a136469fea35427db2ae2e7fc5bd5ba021b10c7cfb4085fa66cd2b0dcd5a84c,,,,2026-09-13T14:17:47.891Z
node-7.jsonl,RECEIVE_STATE,,92,,83,,False,,104,103,,N08-M0019,,,5,7,,88,103,"[45, 46, 42, 35, 34, 39, 43, 45, 48, 47]",,,,8,,34fb7b280ad7ca6a0a9aba291e0976dfbdf0da5e2ab5d0b1143a6608911f4457,,,"[45, 46, 42, 36, 42, 45, 48, 47, 48, 47]","[40, 41, 37, 36, 42, 45, 48, 46, 43, 42]",2026-09-13T14:17:47.897Z
node-8.jsonl,SEND_STATE,,,88,,,,,,,,N08-M0020,104,"[45, 46, 42, 35, 34, 39, 43, 45, 49, 47]",,8,,,,,9,,,,,,4a136469fea35427db2ae2e7fc5bd5ba021b10c7cfb4085fa66cd2b0dcd5a84c,,,,2026-09-13T14:17:47.899Z
node-9.jsonl,RECEIVE_STATE,,88,,84,,False,,105,101,,N08-M0020,,,4,9,,88,104,"[45, 46, 42, 35, 34, 39, 43, 45, 49, 47]",,,,8,,4a136469fea35427db2ae2e7fc5bd5ba021b10c7cfb4085fa66cd2b0dcd5a84c,,,"[45, 46, 42, 35, 34, 39, 43, 45, 49, 49]","[45, 46, 42, 35, 33, 34, 38, 40, 44, 48]",2026-09-13T14:17:47.903Z
node-8.jsonl,SCHEDULER_COMPLETE,88,,,,,,104,,,,,,,,8,,,,,,,,,4a136469fea35427db2ae2e7fc5bd5ba021b10c7cfb4085fa66cd2b0dcd5a84c,,,"[45, 46, 42, 35, 34, 39, 43, 45, 49, 47]",,,2026-09-13T14:17:47.905Z
node-0.jsonl,LOCAL_SCHEDULE,,85,,,"{""creator_node"": 0, ""end_time"": ""19:40"", ""event_id"": ""N00-E10"", ""event_number"": 10, ""lamport_timestamp"": 103, ""simulation_date"": ""2030-10-01"", ""start_time"": ""19:20"", ""title"": ""Node 0 Event 10"", ""vector_timestamp"": [48, 46, 42, 35, 33, 34, 38, 40, 44, 48]}",,,103,,,,,,,0,,,,,,,81,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,"[48, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,2026-09-13T14:18:06.473Z
node-0.jsonl,SEND_STATE,,,85,,,,,,,,N00-M0019,104,"[49, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,0,,,,,9,,,,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,,2026-09-13T14:18:06.479Z
node-9.jsonl,RECEIVE_STATE,,89,,84,,False,,106,105,,N00-M0019,,,1,9,,85,104,"[49, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,,0,,81a48ae6dc0bbbb61dc341da56ef138c21718a1dac30446e0e84d69bd0697549,,,"[49, 46, 42, 35, 34, 39, 43, 45, 49, 50]","[45, 46, 42, 35, 34, 39, 43, 45, 49, 49]",2026-09-13T14:18:06.484Z
node-0.jsonl,SEND_STATE,,,85,,,,,,,,N00-M0020,105,"[50, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,0,,,,,1,,,,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,,2026-09-13T14:18:06.487Z
node-1.jsonl,RECEIVE_STATE,,90,,81,,False,,106,100,,N00-M0020,,,4,1,,85,105,"[50, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,,0,,dea16160ecea05af4f0fd72bdfb731aa3872d23a7cfdda75e272f92b33e7d7a7,,,"[50, 50, 47, 41, 41, 38, 38, 40, 44, 48]","[46, 49, 47, 41, 41, 38, 37, 34, 39, 43]",2026-09-13T14:18:06.491Z
node-0.jsonl,SCHEDULER_COMPLETE,85,,,,,,105,,,,,,,,0,,,,,,,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,"[50, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,2026-09-13T14:18:06.493Z
node-3.jsonl,LOCAL_SCHEDULE,,90,,,"{""creator_node"": 3, ""end_time"": ""15:00"", ""event_id"": ""N03-E10"", ""event_number"": 10, ""lamport_timestamp"": 105, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:40"", ""title"": ""Node 3 Event 10"", ""vector_timestamp"": [41, 47, 48, 48, 46, 44, 42, 39, 38, 38]}",,,105,,,,,,,3,,,,,,,32,,,0f3818f3ef374eea57b486b5a881985fad68c2dc1d3b29050c9622ee71b021fb,,,"[41, 47, 48, 48, 46, 44, 42, 39, 38, 38]",,2026-09-13T14:18:13.697Z
node-3.jsonl,SEND_STATE,,,90,,,,,,,,N03-M0019,106,"[41, 47, 48, 49, 46, 44, 42, 39, 38, 38]",,3,,,,,2,,,,,,0f3818f3ef374eea57b486b5a881985fad68c2dc1d3b29050c9622ee71b021fb,,,,2026-09-13T14:18:13.700Z
node-2.jsonl,RECEIVE_STATE,,90,,89,,False,,107,104,,N03-M0019,,,1,2,,90,106,"[41, 47, 48, 49, 46, 44, 42, 39, 38, 38]",,,,3,,0f3818f3ef374eea57b486b5a881985fad68c2dc1d3b29050c9622ee71b021fb,,,"[41, 47, 50, 49, 46, 44, 42, 39, 38, 38]","[41, 47, 49, 46, 46, 44, 42, 39, 38, 38]",2026-09-13T14:18:13.704Z
node-3.jsonl,SEND_STATE,,,90,,,,,,,,N03-M0020,107,"[41, 47, 48, 50, 46, 44, 42, 39, 38, 38]",,3,,,,,4,,,,,,0f3818f3ef374eea57b486b5a881985fad68c2dc1d3b29050c9622ee71b021fb,,,,2026-09-13T14:18:13.707Z
node-4.jsonl,RECEIVE_STATE,,95,,89,,False,,108,107,,N03-M0020,,,1,4,,90,107,"[41, 47, 48, 50, 46, 44, 42, 39, 38, 38]",,,,3,,010d5f7ee30f7542b2fd3734e8df0aeed783ae7a50ca22e47c71ae18ee7a3786,,,"[41, 47, 48, 50, 50, 49, 47, 44, 43, 42]","[41, 47, 48, 47, 49, 49, 47, 44, 43, 42]",2026-09-13T14:18:13.711Z
node-3.jsonl,SCHEDULER_COMPLETE,90,,,,,,107,,,,,,,,3,,,,,,,,,0f3818f3ef374eea57b486b5a881985fad68c2dc1d3b29050c9622ee71b021fb,,,"[41, 47, 48, 50, 46, 44, 42, 39, 38, 38]",,,2026-09-13T14:18:13.712Z
node-7.jsonl,LOCAL_SCHEDULE,,93,,,"{""creator_node"": 7, ""end_time"": ""19:20"", ""event_id"": ""N07-E10"", ""event_number"": 10, ""lamport_timestamp"": 105, ""simulation_date"": ""2030-10-01"", ""start_time"": ""19:00"", ""title"": ""Node 7 Event 10"", ""vector_timestamp"": [45, 46, 42, 36, 42, 45, 48, 48, 48, 47]}",,,105,,,,,,,7,,,,,,,84,,,ccf8d63167e0f65cead89ac298c48d3d8142b06bf3681100f49116fea5b66e41,,,"[45, 46, 42, 36, 42, 45, 48, 48, 48, 47]",,2026-09-13T14:18:19.046Z
node-7.jsonl,SEND_STATE,,,93,,,,,,,,N07-M0019,106,"[45, 46, 42, 36, 42, 45, 48, 49, 48, 47]",,7,,,,,6,,,,,,ccf8d63167e0f65cead89ac298c48d3d8142b06bf3681100f49116fea5b66e41,,,,2026-09-13T14:18:19.050Z
node-6.jsonl,RECEIVE_STATE,,96,,88,,False,,108,107,,N07-M0019,,,5,6,,93,106,"[45, 46, 42, 36, 42, 45, 48, 49, 48, 47]",,,,7,,88a1e4c86da24e82353e8a789f2631054cfa27c8c6fb618114d7365c42d4816b,,,"[45, 46, 43, 42, 47, 50, 50, 49, 48, 47]","[40, 42, 43, 42, 47, 50, 49, 44, 43, 42]",2026-09-13T14:18:19.054Z
node-7.jsonl,SEND_STATE,,,93,,,,,,,,N07-M0020,107,"[45, 46, 42, 36, 42, 45, 48, 50, 48, 47]",,7,,,,,8,,,,,,ccf8d63167e0f65cead89ac298c48d3d8142b06bf3681100f49116fea5b66e41,,,,2026-09-13T14:18:19.057Z
node-8.jsonl,RECEIVE_STATE,,93,,88,,False,,108,104,,N07-M0020,,,5,8,,93,107,"[45, 46, 42, 36, 42, 45, 48, 50, 48, 47]",,,,7,,ccf8d63167e0f65cead89ac298c48d3d8142b06bf3681100f49116fea5b66e41,,,"[45, 46, 42, 36, 42, 45, 48, 50, 50, 47]","[45, 46, 42, 35, 34, 39, 43, 45, 49, 47]",2026-09-13T14:18:19.061Z
node-7.jsonl,SCHEDULER_COMPLETE,93,,,,,,107,,,,,,,,7,,,,,,,,,ccf8d63167e0f65cead89ac298c48d3d8142b06bf3681100f49116fea5b66e41,,,"[45, 46, 42, 36, 42, 45, 48, 50, 48, 47]",,,2026-09-13T14:18:19.062Z
node-0.jsonl,FINAL_SYNC_SEND,,,85,,,,,,,,N00-M0021,106,"[51, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,0,,,,,9,,,,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,,2026-09-13T14:48:22.320Z
node-9.jsonl,RECEIVE_STATE,,89,,85,,True,,107,106,,N00-M0021,,,0,9,,85,106,"[51, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,,,0,,81a48ae6dc0bbbb61dc341da56ef138c21718a1dac30446e0e84d69bd0697549,,,"[51, 46, 42, 35, 34, 39, 43, 45, 49, 51]","[49, 46, 42, 35, 34, 39, 43, 45, 49, 50]",2026-09-13T14:48:22.331Z
node-0.jsonl,FINAL_SYNC_SEND,,,85,,,,,,,,N00-M0022,107,"[52, 46, 42, 35, 33, 34, 38, 40, 44, 48]",,0,,,,,1,,,,,,3dd7c01692fd7a9162acff21127080c22072a236dd0d7de3521f18c4521d6a6a,,,,2026-09-13T14:48:22.338Z
